"pathway"	"pval"	"padj"	"log2err"	"ES"	"NES"	"size"	"leadingEdge"	"group_id"	".before"	"project"	"strain"	"tissue"	"cell_type"	"control"	"treatment"
"HALLMARK_MYC_TARGETS_V2"	0.562715765247411	0.99792531120332	0.0466948041282054	-0.346699675926284	-0.938530599778376	24	"Tcof1;Grwd1;Ndufaf4;Ppan;Gnl3;Hspd1;Sord;Hk2;Mrto4;Utp20"	"Salt-sensitive | SS | MSA | Fibroblast | LS | HS 3d"	1	"Salt-sensitive"	"SS"	"MSA"	"Fibroblast"	"LS"	"HS 3d"
"HALLMARK_PANCREAS_BETA_CELLS"	0.589167767503302	0.99792531120332	0.0509082865515105	-0.413071956192164	-0.928285201360486	10	"Pcsk2;Isl1;Pcsk1;Vdr"	"Salt-sensitive | SS | MSA | Fibroblast | LS | HS 3d"	1	"Salt-sensitive"	"SS"	"MSA"	"Fibroblast"	"LS"	"HS 3d"
"HALLMARK_BILE_ACID_METABOLISM"	0.645091693635383	0.99792531120332	0.0374584205912161	-0.303139907109655	-0.904139205890863	48	"Crot;Pnpla8;Abca6;Abcd2;Amacr;Gc;Hao1;Rbp1;Cyp39a1;Fads1;Slc29a1"	"Salt-sensitive | SS | MSA | Fibroblast | LS | HS 3d"	1	"Salt-sensitive"	"SS"	"MSA"	"Fibroblast"	"LS"	"HS 3d"
"HALLMARK_OXIDATIVE_PHOSPHORYLATION"	0.722394220846233	0.99792531120332	0.0299195667151671	-0.280821955825106	-0.885251105301881	95	"Mfn2;Rhot2;Acadsb;Immt;Gpx4;Slc25a12;Tcirg1;Cyc1;Cycs;Hsd17b10;Htra2;Ldhb;Ndufs3;Tomm22;Uqcrq;Dld;Oxa1l;Mrpl15;Vdac2;Abcb7;Nnt;Opa1;Mrps11;Ndufb5;Por;Atp6v1h;Lrpprc;Acadvl;Afg3l2;Fxn;Idh3g;Ndufs7;Decr1;Casp7;Idh3b;Maob;Ndufb3;Ndufc1;Polr2f"	"Salt-sensitive | SS | MSA | Fibroblast | LS | HS 3d"	1	"Salt-sensitive"	"SS"	"MSA"	"Fibroblast"	"LS"	"HS 3d"
"HALLMARK_P53_PATHWAY"	0.754385964912281	0.99792531120332	0.0277292221875017	-0.274981835073525	-0.866358810206961	93	"Slc7a11;Atf3;Def6;Zfp36l1;Gadd45a;Rnf19b;Ankra2;Cgrrf1;F2r;Fgf13;Ldhb;Mxd1;Notch1;Nudt15;Pcna;Prkab1;Procr;Rrp8;Sdc1;Stom;Tgfa;Tprkb;Vamp8;Vdr"	"Salt-sensitive | SS | MSA | Fibroblast | LS | HS 3d"	1	"Salt-sensitive"	"SS"	"MSA"	"Fibroblast"	"LS"	"HS 3d"
"HALLMARK_IL2_STAT5_SIGNALING"	0.675675675675676	0.99792531120332	0.287857117255149	0.213245634795336	0.858268340620012	90	"Col6a1;Snx9;Bmpr2;Bcl2;Myo1e;Plpp1;Ahnak;Map6;Xbp1;Cdc42se2;Huwe1;Tnfsf10;Nt5e;Ncoa3;Ccnd3;Capg;Bcl2l1;Spred2;Rora;Serpinb6a"	"Salt-sensitive | SS | MSA | Fibroblast | LS | HS 3d"	1	"Salt-sensitive"	"SS"	"MSA"	"Fibroblast"	"LS"	"HS 3d"
"HALLMARK_INTERFERON_GAMMA_RESPONSE"	0.773993808049536	0.99792531120332	0.0263947139776277	-0.271998611489792	-0.857324560764101	94	"Marchf1;Pde4b;Pim1;Bank1;Cmpk2;Gch1;Helz2;Icam1;Ifi27;Ifi44l;Mx2;Nampt;Oas2;Psme2;Rtp4;Socs3;Sri;Trim26;Vamp8;Xaf1;Mvp;Slc25a28;Nlrc5;Trafd1;Nfkb1;Znfx1;Rnf213"	"Salt-sensitive | SS | MSA | Fibroblast | LS | HS 3d"	1	"Salt-sensitive"	"SS"	"MSA"	"Fibroblast"	"LS"	"HS 3d"
"HALLMARK_ANGIOGENESIS"	0.6725768321513	0.99792531120332	0.03975964750879	-0.32344604576195	-0.846433247492484	20	"Vcan;Lum;Pglyrp1;Tnfrsf21;Lpl;Postn;Ccnd2;Slco2a1;Col5a2;Col3a1;Vav2"	"Salt-sensitive | SS | MSA | Fibroblast | LS | HS 3d"	1	"Salt-sensitive"	"SS"	"MSA"	"Fibroblast"	"LS"	"HS 3d"
"HALLMARK_TGF_BETA_SIGNALING"	0.723145071982281	0.99792531120332	0.0333092817548776	-0.292201260285739	-0.843714104297287	37	"Wwtr1;Id2;Hdac1;Acvr1"	"Salt-sensitive | SS | MSA | Fibroblast | LS | HS 3d"	1	"Salt-sensitive"	"SS"	"MSA"	"Fibroblast"	"LS"	"HS 3d"
"HALLMARK_ANDROGEN_RESPONSE"	0.7	0.99792531120332	0.241339976815091	0.21815984328978	0.842958014257967	62	"Pdlim5;Zmiz1;Fkbp5;Vapa;Plpp1;B4galt1;Tsc22d1;Cdc14b;Pmepa1;Ccnd3;Tmem50a;Gucy1a1;Zbtb10;Tpd52"	"Salt-sensitive | SS | MSA | Fibroblast | LS | HS 3d"	1	"Salt-sensitive"	"SS"	"MSA"	"Fibroblast"	"LS"	"HS 3d"
"HALLMARK_MYC_TARGETS_V1"	0.804727646454265	0.99792531120332	0.0240742072753014	-0.264694111647656	-0.842632532406897	110	"Hnrnpu;Srsf3;Dhx15;Prpf31;Pwp1;Clns1a;Cyc1;Fbl;H2az1;Mcm6;Pcna;Prps2;Ranbp1;Tcp1;Dut;Rnps1;Eif3d;Snrpa1;Rplp0;Hsp90ab1;Gnl3;Ap3s1;Srpk1;Eprs;Eif4e;Hspd1;Ube2e1;Psma4;Smarcc1;Canx;Hnrnpa2b1;Hnrnpa1"	"Salt-sensitive | SS | MSA | Fibroblast | LS | HS 3d"	1	"Salt-sensitive"	"SS"	"MSA"	"Fibroblast"	"LS"	"HS 3d"
"HALLMARK_APICAL_JUNCTION"	0.802874743326489	0.99792531120332	0.0241447930798382	-0.26458874634044	-0.842420937973414	111	"Thbs3;Nectin2;Adam23;Tial1;Cadm2;Akt2;Cldn14;Dmp1;Nectin1;Ptprc;Taok2;Vcan;Col16a1"	"Salt-sensitive | SS | MSA | Fibroblast | LS | HS 3d"	1	"Salt-sensitive"	"SS"	"MSA"	"Fibroblast"	"LS"	"HS 3d"
"HALLMARK_UV_RESPONSE_UP"	0.793534932221064	0.99792531120332	0.0256225253207008	-0.271483260100312	-0.841377910396189	73	"Ptprd;Hnrnpu;Atf3;E2f5;Fgf18;Mmp14;Prpf3;Dnaja1;Aldoa;Chrna5;Eno2;Gch1;Icam1"	"Salt-sensitive | SS | MSA | Fibroblast | LS | HS 3d"	1	"Salt-sensitive"	"SS"	"MSA"	"Fibroblast"	"LS"	"HS 3d"
"HALLMARK_UNFOLDED_PROTEIN_RESPONSE"	0.814465408805031	0.99792531120332	0.0244973552519294	-0.268396572658198	-0.827775880541712	71	"Atf3;Zbtb17;Eif4g1;Calr;Aldh18a1;Dcp2;Fkbp14;Gosr2;Kdelr3;Khsrp;Psat1;Spcs3;Tubb2a;Ddx10;Bag3;Ero1a;Kif5b;Fus;Eif4e;Pdia6;Ern1"	"Salt-sensitive | SS | MSA | Fibroblast | LS | HS 3d"	1	"Salt-sensitive"	"SS"	"MSA"	"Fibroblast"	"LS"	"HS 3d"
"HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY"	0.754587155963303	0.99792531120332	0.0329431471724691	-0.28923195149936	-0.794263030393731	26	"Msra;Gpx4;Ipcef1;Lamtor5;Scaf4;Lsp1;Sbno2;Hmox2;Prnp"	"Salt-sensitive | SS | MSA | Fibroblast | LS | HS 3d"	1	"Salt-sensitive"	"SS"	"MSA"	"Fibroblast"	"LS"	"HS 3d"
"HALLMARK_PEROXISOME"	0.791801510248112	0.99792531120332	0.0275182928235944	-0.264774531424959	-0.789711380679722	48	"Cadm1;Pex5;Fis1;Ide;Abcd2;Ercc1;Scgb1a1;Sema3c;Mvp;Fads1"	"Salt-sensitive | SS | MSA | Fibroblast | LS | HS 3d"	1	"Salt-sensitive"	"SS"	"MSA"	"Fibroblast"	"LS"	"HS 3d"
"HALLMARK_E2F_TARGETS"	0.888314374353671	0.99792531120332	0.0185498307405843	-0.244539734263923	-0.769870969475165	92	"Mlh1;Anp32e;Mms22l;Brca1;Cenpm;Dclre1b;H2az1;Hmmr;Ing3;Lyar;Mcm6;Pcna;Ranbp1;Rfc2;Timeless;Tipin;Tubb5;Dut;Ilf3;Ezh2;Lig1;Atad2;Smc6;Smc3"	"Salt-sensitive | SS | MSA | Fibroblast | LS | HS 3d"	1	"Salt-sensitive"	"SS"	"MSA"	"Fibroblast"	"LS"	"HS 3d"
"HALLMARK_INTERFERON_ALPHA_RESPONSE"	0.832258064516129	0.99792531120332	0.0247086313801197	-0.256704455073895	-0.767367900357008	49	"Cmpk2;Helz2;Ifi27;Ifi44l;Mx2;Procr;Psme2;Rtp4;Trim26;Mvb12a;Slc25a28;Trim5;Trafd1;Ncoa7"	"Salt-sensitive | SS | MSA | Fibroblast | LS | HS 3d"	1	"Salt-sensitive"	"SS"	"MSA"	"Fibroblast"	"LS"	"HS 3d"
"HALLMARK_PI3K_AKT_MTOR_SIGNALING"	0.874868559411146	0.99792531120332	0.020562605901185	-0.248116365548629	-0.760730455059165	65	"Prkcb;Ywhab;Ptpn11;Map2k6;Arhgdia;Calr;Cfl1;Dusp3"	"Salt-sensitive | SS | MSA | Fibroblast | LS | HS 3d"	1	"Salt-sensitive"	"SS"	"MSA"	"Fibroblast"	"LS"	"HS 3d"
"HALLMARK_HEDGEHOG_SIGNALING"	0.80715935334873	0.99792531120332	0.0299906706583812	-0.276039816430412	-0.739560470116676	22	"Unc5c;Cdk6;Gli1;Slit1;Ophn1"	"Salt-sensitive | SS | MSA | Fibroblast | LS | HS 3d"	1	"Salt-sensitive"	"SS"	"MSA"	"Fibroblast"	"LS"	"HS 3d"
"HALLMARK_ADIPOGENESIS"	0.932446264073695	0.99792531120332	0.0143399359768684	-0.231102938959935	-0.738063800961698	123	"Immt;Adipor2;Elmod3;Gpx4;Col4a1;Gadd45a;Gbe1;Aldoa;Cyc1;Dhrs7;Elovl6;Jagn1;Lep;Ndufs3;Omd;Slc27a1;Stom;Uqcrq;Dld;Fah;Mrpl15;Adcy6;Plin2;Tkt;Angptl4;Acly;Coq5;Slc1a5;Cd302;Atl2;Bcl2l13;Pgm1;Gpat4;Por;Riok3;Sorbs1;Lpl;Abca1;Cd151;Dram2;Ghitm;Idh3g;Itga7"	"Salt-sensitive | SS | MSA | Fibroblast | LS | HS 3d"	1	"Salt-sensitive"	"SS"	"MSA"	"Fibroblast"	"LS"	"HS 3d"
"HALLMARK_COAGULATION"	0.882165605095541	0.99792531120332	0.020635764771317	-0.241433263935853	-0.73403303114456	58	"Fn1;Plau;Mmp14;A2m;Cfi;Ctsk;Dusp6;Itga2;Msrb2;Usp11;Sh2b2;Fbn1;Arf4;Pros1;Csrp1;Vwf;Lamp2;Cfh"	"Salt-sensitive | SS | MSA | Fibroblast | LS | HS 3d"	1	"Salt-sensitive"	"SS"	"MSA"	"Fibroblast"	"LS"	"HS 3d"
"HALLMARK_APOPTOSIS"	0.919875130072841	0.99792531120332	0.0165979932903048	-0.232332917377758	-0.72468527362039	84	"Rhot2;Atf3;Gpx4;Lef1;Dnaja1;Gadd45a;Mcl1;Brca1;Ccna1;Eno2;F2r;Fez1;Gch1;Lum;Satb1;Tnfrsf12a;Pak1;Vdac2;Aifm3;Tgfb2;Dpyd;Lmna;Bnip3l;Birc3;Anxa1;Cflar;Sptan1;Ccnd2;Cdkn1a"	"Salt-sensitive | SS | MSA | Fibroblast | LS | HS 3d"	1	"Salt-sensitive"	"SS"	"MSA"	"Fibroblast"	"LS"	"HS 3d"
"HALLMARK_COMPLEMENT"	0.953416149068323	0.99792531120332	0.0134461833974729	-0.213319325995878	-0.671515745148812	91	"Fn1;Cpm;Pclo;Pim1;Scg3;Mmp14;Brpf3;Calm1;Dusp6;Gng2;Kynu;Phex;Pik3r5;Rhog"	"Salt-sensitive | SS | MSA | Fibroblast | LS | HS 3d"	1	"Salt-sensitive"	"SS"	"MSA"	"Fibroblast"	"LS"	"HS 3d"
"HALLMARK_PROTEIN_SECRETION"	0.962264150943396	0.99792531120332	0.197822021315103	0.164160366413122	0.658665494101385	68	"Dst;Gbf1;Rab14;Pam;Stx16;Adam10;Sspn;Ocrl;Napg;Ap2m1;Tpd52;Scamp1;Rab9"	"Salt-sensitive | SS | MSA | Fibroblast | LS | HS 3d"	1	"Salt-sensitive"	"SS"	"MSA"	"Fibroblast"	"LS"	"HS 3d"
"HALLMARK_MTORC1_SIGNALING"	0.984583761562179	0.99792531120332	0.00966564348468499	-0.197762662443612	-0.628008579948708	107	"Slc7a11;Immt;Adipor2;Psme3;Calr;Gbe1;Aldoa;Elovl6;Hmgcr;Nampt;Psat1;Slc9a3r1;Phgdh;Ero1a;Pik3r3;Fads1;Eprs;Pitpnb;Acly;Hspd1;Slc1a5;Sord;Pgm1;Actr2;Psma4;Canx;Cdkn1a;Gapdh;Hk2;Ifrd1;Ldlr;Ssr1;Tubg1"	"Salt-sensitive | SS | MSA | Fibroblast | LS | HS 3d"	1	"Salt-sensitive"	"SS"	"MSA"	"Fibroblast"	"LS"	"HS 3d"
"HALLMARK_G2M_CHECKPOINT"	0.995867768595041	0.99792531120332	0.00893801210835004	-0.182276101135348	-0.575662508146578	104	"Hnrnpu;Marcks;Ndc80;Rbm14;Nsd2;Prpf4b;Abl1;Efna5;E2f4;H2az1;Hmmr;Katna1;Mcm6"	"Salt-sensitive | SS | MSA | Fibroblast | LS | HS 3d"	1	"Salt-sensitive"	"SS"	"MSA"	"Fibroblast"	"LS"	"HS 3d"
"HALLMARK_HEME_METABOLISM"	0.993827160493827	0.99792531120332	0.0086840800745758	-0.180990404367683	-0.574304700644138	106	"Slc7a11;Mboat2;Rnf19a;Epb41;Cast;Ank1;Endod1;Htra2;Marchf8;Osbp2;Rhd;Slc25a37;Slc66a2;Snca;Spta1;Ypel5;Bsg;Fbxo9;Myl4;Usp15;Nnt;Rbm5;Bcam;Lamp2;Bnip3l"	"Salt-sensitive | SS | MSA | Fibroblast | LS | HS 3d"	1	"Salt-sensitive"	"SS"	"MSA"	"Fibroblast"	"LS"	"HS 3d"
"HALLMARK_FATTY_ACID_METABOLISM"	0.989637305699482	0.99792531120332	0.0100128309769611	-0.178683444213656	-0.556259794430175	77	"Adipor2;Gad2;Aldoa;Cryz;Eno2;H2az1;Hpgd;Hsd17b10;Hsd17b7;Sms;Dld;Ncaph2;Bmpr1b;Ephx1;Acsl4;Rap1gds1;Bckdhb;Acadvl;Hmgcl;Idh3g;Decr1;Ugdh;Blvra;Fasn;Hsph1;Idh3b"	"Salt-sensitive | SS | MSA | Fibroblast | LS | HS 3d"	1	"Salt-sensitive"	"SS"	"MSA"	"Fibroblast"	"LS"	"HS 3d"
"HALLMARK_HYPOXIA"	0.995854922279793	0.99792531120332	0.00930780437504605	-0.175050519735398	-0.55117262165629	100	"Atf3;Pim1;Gbe1;Errfi1;Adora2b;Aldoa;Cavin3;Eno2;Hs3st1;Jmjd6;Kdelr3;Tpst2;Map3k1;Ero1a;Gys1;Ppargc1a;Plin2;Angptl4;Zfp292;Akap12;Ankzf1;Bnip3l;Pgm1;Plaur;Ackr3;Fam162a;Irs2;Cdkn1a;Gapdh;Hexa;Hk2"	"Salt-sensitive | SS | MSA | Fibroblast | LS | HS 3d"	1	"Salt-sensitive"	"SS"	"MSA"	"Fibroblast"	"LS"	"HS 3d"
"HALLMARK_WNT_BETA_CATENIN_SIGNALING"	0.985176738882554	0.99792531120332	0.0181674946847152	-0.183984796295278	-0.509969506577594	27	"Lef1;Ncstn;Notch1;Skp2;Wnt6"	"Salt-sensitive | SS | MSA | Fibroblast | LS | HS 3d"	1	"Salt-sensitive"	"SS"	"MSA"	"Fibroblast"	"LS"	"HS 3d"
"HALLMARK_XENOBIOTIC_METABOLISM"	0.99792531120332	0.99792531120332	0.00918593980608508	-0.15322182684735	-0.479900408276906	87	"Gss;Id2;Crot;Il1r1;Abcd2;Atoh8;Dhrs7;Enpep;Gch1;Hsd17b2;Kynu;Mccc2;Nfs1;Fah;Tgfb2;Pros1;Comt;Fmo3;Slc1a5;Ephx1;Por"	"Salt-sensitive | SS | MSA | Fibroblast | LS | HS 3d"	1	"Salt-sensitive"	"SS"	"MSA"	"Fibroblast"	"LS"	"HS 3d"
"HALLMARK_MITOTIC_SPINDLE"	6.43278854956727e-09	3.21639427478363e-07	0.761460801445585	0.512399975982565	2.40589940978044	151	"Flna;Sorbs2;Pdlim5;Rasal2;Trio;Ckap5;Dst;Wasl;Rabgap1;Epb41l2;Myh9;Vcl;Pxn;Myo1e;Notch2;Myo9b;Actn4;Gsn;Farp1;Ppp4r2;Rock1;Arhgdia;Nf1;Ccdc88a;Sos1;Sun2;Pkd2;Net1;Arhgap29;Nedd9;Marcks;Rapgef6;Capzb;Arhgef2;Sptan1;Arhgef11;Prex1;Fgd4;Clip1;Stk38l;Rfc1;Plekhg2;Map3k11;Map1s;Lmnb1;Flnb;Bcr;Abr;Rasa1;Rasa2;Cdc27;Akap13;Pafah1b1;Klc1;Cdc42bpa;Smc3;Pcm1;Sptbn1"	"Salt-sensitive | SS | MSA | Immune cell | LS | HS 21d"	1	"Salt-sensitive"	"SS"	"MSA"	"Immune cell"	"LS"	"HS 21d"
"HALLMARK_UV_RESPONSE_DN"	6.69103844322123e-06	0.000167275961080531	0.610526878385931	0.492253055514816	2.2067522737015	120	"Syne1;Rbpms;Kalrn;Map1b;Pdlim5;Kcnma1;Ythdc1;Atp2b4;Runx1;Vav2;Notch2;Synj2;Nr1d2;Fhl2;Akt3;Ltbp1;Sipa1l1;Col1a2;Itgb3;Col11a1;Pik3cd;Pdgfrb;Dbp;Cdk13;Nr3c1;Pias3;Nek7;Mrps31;Mgll;Ica1;Cdkn1b;Ptprm;Add3;Rasa2;Mapk14;Dlc1;Atrx;Col3a1;Lamc1;Col5a2;Cdc42bpa;Irs1"	"Salt-sensitive | SS | MSA | Immune cell | LS | HS 21d"	1	"Salt-sensitive"	"SS"	"MSA"	"Immune cell"	"LS"	"HS 21d"
"HALLMARK_MYOGENESIS"	0.00280741550038226	0.0323521443421125	0.431707695803346	0.41488046666601	1.80873800074816	98	"Dmd;Mef2c;Cdh13;Myh9;Adcy9;Smtn;Myh11;Myom1;Svil;Mylk;Gsn;Tpm2;Speg;Aebp1;Sh2b1;Eif4a2;Des;Dtna;Sptan1;Mef2a;Tagln;Psen2;Pdlim7;Notch1;Ldb3;Hspb2;Cacna1h;Bag1;Atp6ap1;Agrn;Itgb1"	"Salt-sensitive | SS | MSA | Immune cell | LS | HS 21d"	1	"Salt-sensitive"	"SS"	"MSA"	"Immune cell"	"LS"	"HS 21d"
"HALLMARK_COMPLEMENT"	0.00323521443421125	0.0323521443421125	0.431707695803346	0.406129008248014	1.77644497997159	99	"Grb2;Cdh13;Dock10;Irf2;Gng2;Ctss;Dock9;Lyn;Zeb1;Dgkg;Csrp1;C1qa;Pik3ca;Usp8;Prkcd;Ctsh;Casp4;Usp15;Zfpm2;Fcer1g;Src;Rnf4;Rhog;Rasgrp1;Psen1;Prdm4;Dusp6;Ctsl;Cfb;Lcp2;Gnai2;Adam9;Lrp1;Itgam;Cblb"	"Salt-sensitive | SS | MSA | Immune cell | LS | HS 21d"	1	"Salt-sensitive"	"SS"	"MSA"	"Immune cell"	"LS"	"HS 21d"
"HALLMARK_APICAL_JUNCTION"	0.00235265569505082	0.0323521443421125	0.431707695803346	0.376345203887936	1.70232711103999	123	"Actn1;Rsu1;Map3k20;Pkd1;Arpc2;Wasl;Epb41l2;Vav2;Myh9;Vcl;Nexn;Zyx;Actn4;Akt3;Speg;Msn;Actg2;Nf1;Arhgef6;Ctnnd1;Exoc4;Src;Rras;Map4k2;Dhx16;Bmp1;Rasa1;Nf2;Itgb1;Skap2;Gnai2;Ywhah;Adam9;Itga9;Mapk14;Baiap2;Irs1;Sgce;Tial1"	"Salt-sensitive | SS | MSA | Immune cell | LS | HS 21d"	1	"Salt-sensitive"	"SS"	"MSA"	"Immune cell"	"LS"	"HS 21d"
"HALLMARK_G2M_CHECKPOINT"	0.0161907933788892	0.13492327815741	0.352487857583619	0.331358453769874	1.49260355917998	125	"Dmd;Map3k20;Rasal2;Ythdc1;Notch2;Syncrip;Pura;Tmpo;Srsf10;Ccnt1;Xpo1;Slc38a1;Orc5;Marcks;Tra2b;Tfdp1;Rad21;Mtf2;Lmnb1;Kmt5a;Hus1;Cdkn1b;Cdc25a;Ewsr1;Hif1a;Ctcf;Hnrnpd;Cul3;Cul1;Cdc27;Foxn3;Mapk14;Meis2;Pafah1b1;Atrx;Srsf2"	"Salt-sensitive | SS | MSA | Immune cell | LS | HS 21d"	1	"Salt-sensitive"	"SS"	"MSA"	"Immune cell"	"LS"	"HS 21d"
"HALLMARK_HEME_METABOLISM"	0.021214803671483	0.151534311939164	0.352487857583619	0.327479182176943	1.47156198884244	117	"Rbm5;Tnrc6b;Dcaf11;Picalm;Tns1;Nnt;Add1;Atp6v0a1;Tmcc2;Sidt2;Sdcbp;Ppox;Foxj2;Usp15;Daam1;Nr3c1;Nek7;Narf;Lmo2;Kdm7a;Gmps;Fbxo9;Ezh1;Ctns;Cir1;Cat;Bcam;Aldh6a1;Agpat4;Optn;Blvra;Cdc27;Mark3;Klf3;Bach1"	"Salt-sensitive | SS | MSA | Immune cell | LS | HS 21d"	1	"Salt-sensitive"	"SS"	"MSA"	"Immune cell"	"LS"	"HS 21d"
"HALLMARK_PROTEIN_SECRETION"	0.0282727132842691	0.176704458026682	0.352487857583619	0.370533099375943	1.49020658700731	67	"Dst;Rab2a;Snx2;Uso1;Dnm1l;Stx12;Adam10;Sec31a;Mapk1;Ap2m1;Rab14;Cltc;Stx16;Ocrl;Ica1;Cog2;Clta;Arcn1;Rab5a;Mon2;Gbf1"	"Salt-sensitive | SS | MSA | Immune cell | LS | HS 21d"	1	"Salt-sensitive"	"SS"	"MSA"	"Immune cell"	"LS"	"HS 21d"
"HALLMARK_ESTROGEN_RESPONSE_LATE"	0.0363616727981316	0.181808363990658	0.321775918075361	0.349374374457081	1.46947230695249	81	"Rab31;Cpe;Atp2b4;Dnajc1;Amfr;Farp1;Dlg5;Abhd2;Myof;Snx10;Scarb1;Plxnb1;Pdlim3;Bcl2;Aff1;Klf4;Flnb;Elovl5;Bag1;Arl3;Add3;Pdcd4;Hmgcs2"	"Salt-sensitive | SS | MSA | Immune cell | LS | HS 21d"	1	"Salt-sensitive"	"SS"	"MSA"	"Immune cell"	"LS"	"HS 21d"
"HALLMARK_ALLOGRAFT_REJECTION"	0.0353301535275667	0.181808363990658	0.321775918075361	0.341624252252457	1.4518323275064	85	"Flna;Cd74;Ctss;Lyn;Tlr3;Irf8;Ifnar2;Hcls1;Eif3a;Prkcb;St8sia4;Ikbkb;Eif4g3;Socs5;Pf4;Map3k7;Inhba;Cartpt;Tgfb2;Lcp2;Hif1a;Cd47;Prkcg;Wars1;Ube2d1;Traf2;Timp1;Tap1"	"Salt-sensitive | SS | MSA | Immune cell | LS | HS 21d"	1	"Salt-sensitive"	"SS"	"MSA"	"Immune cell"	"LS"	"HS 21d"
"HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION"	0.0402060209592851	0.182754640724023	0.321775918075361	0.310518197579129	1.43428037614235	135	"Flna;Slit3;Cald1;Acta2;Tpm1;Dst;Eln;Notch2;Plod2;Mylk;Col1a2;Tpm2;Loxl1;Itgb3;Col11a1;Basp1"	"Salt-sensitive | SS | MSA | Immune cell | LS | HS 21d"	1	"Salt-sensitive"	"SS"	"MSA"	"Immune cell"	"LS"	"HS 21d"
"HALLMARK_WNT_BETA_CATENIN_SIGNALING"	0.0585036788465572	0.243765328527322	0.321775918075361	0.482506528121286	1.55794118973706	24	"Jag1;Wnt5b;Psen2;Ppard;Notch1;Nkd1;Csnk1e;Cul1;Hey2;Hdac5;Hdac2;Ctnnb1"	"Salt-sensitive | SS | MSA | Immune cell | LS | HS 21d"	1	"Salt-sensitive"	"SS"	"MSA"	"Immune cell"	"LS"	"HS 21d"
"HALLMARK_NOTCH_SIGNALING"	0.0850277264325323	0.327029717048201	0.208955027549354	0.460451779699155	1.41753058596817	21	"Notch2;Maml2;Jag1;Arrb1;Psen2;Ppard;Notch3;Notch1;Heyl;Cul1"	"Salt-sensitive | SS | MSA | Immune cell | LS | HS 21d"	1	"Salt-sensitive"	"SS"	"MSA"	"Immune cell"	"LS"	"HS 21d"
"HALLMARK_ANGIOGENESIS"	0.0987202925045704	0.340336134453781	0.191892240384838	0.445589190562733	1.40377220640092	22	"Vav2;Jag1;Pf4;Pdgfa;Col3a1;Col5a2;Tnfrsf21;Timp1;Thbd"	"Salt-sensitive | SS | MSA | Immune cell | LS | HS 21d"	1	"Salt-sensitive"	"SS"	"MSA"	"Immune cell"	"LS"	"HS 21d"
"HALLMARK_APOPTOSIS"	0.103040540540541	0.340336134453781	0.179782316298324	0.298562455832946	1.29197698232415	94	"Hgf;Dnm1l;Gsn;Rock1;Bcl2l1;Add1;Pdgfrb;Gpx4;Dap;Casp4;Nedd9;Crebbp;Sptan1;Vdac2;Rnasel;Psen2;Psen1;Gch1;Cdkn1b;Tgfb2;Pdcd4;Gsr;Pak1;Timp3;Timp1;Tap1;Sod2;Sod1;Rela;Ppt1;Ppp2r5b;Madd;Il18;Hspb1;Hmox1;H1f0;Gpx1;Fdxr;Fas;Dnajc3;Ctnnb1;Cdk2;Cd38;Casp9;Casp8;Casp7;Btg3;Bmf;Bax"	"Salt-sensitive | SS | MSA | Immune cell | LS | HS 21d"	1	"Salt-sensitive"	"SS"	"MSA"	"Immune cell"	"LS"	"HS 21d"
"HALLMARK_DNA_REPAIR"	0.13013698630137	0.340336134453781	0.159646701919906	0.305744775020807	1.28027692683212	79	"Rev3l;Srsf6;Polr2a;Hcls1;Sdcbp;Rfc2;Gpx4;Dut;Ssrp1;Polr2e;Pold1;Nudt9;Nfx1;Gmpr2;Dgcr8;Ddb1;Bcam;Adcy6;Xpc;Nelfb;Upf3b;Zwint;Umps;Snapc4;Rfc5;Rfc3;Rae1;Polr3gl;Polr2g;Polr1c;Poll;Polh;Npr2;Nelfe;Lig1;Guk1;Ercc3;Eloa;Edf1;Dguok;Ddb2;Cant1;Bola2"	"Salt-sensitive | SS | MSA | Immune cell | LS | HS 21d"	1	"Salt-sensitive"	"SS"	"MSA"	"Immune cell"	"LS"	"HS 21d"
"HALLMARK_ESTROGEN_RESPONSE_EARLY"	0.131886477462437	0.340336134453781	0.156312403073186	0.285329488987756	1.24928927818027	101	"Rab31;Adcy9;Fhl2;Amfr;Svil;Farp1;Abhd2;Gab2;Myof;Scarb1;Pdlim3;Med13l;Bcl2;Aff1;Rasgrp1;Lrig1;Klf4;Flnb;Elovl5;Bag1;Arl3;Kazn;Mast4;Add3;Cbfa2t3;Dlc1;Elf1;Wfs1;Unc119;Tpd52l1;Tgm2;Slc37a1;Slc1a1;Sfn;Rrp12"	"Salt-sensitive | SS | MSA | Immune cell | LS | HS 21d"	1	"Salt-sensitive"	"SS"	"MSA"	"Immune cell"	"LS"	"HS 21d"
