"CT"	"program"	"term"	"estimate"	"std.error"	"statistic"	"p.value"	"N"	"adj_r2"	"n_bp_levels"	"n_tissue_lv"	"n_strain_lv"	"tissue_value"	"strain_value"	"p_adj"
"Fibroblast"	"Fibroblast-2"	"kidney_fibrosis_OM_mean"	0.00182118169406274	0.00335898857218789	0.542181568922846	0.58954743474361	75	0.931781882159999	47	5	5	"mixed"	"mixed"	0.683533257673751
"Fibroblast"	"Fibroblast-3"	"kidney_fibrosis_OM_mean"	0.00787232371752163	0.00553746994748408	1.42164630999007	0.15990947073963	75	0.783663880160935	47	5	5	"mixed"	"mixed"	0.281159508992757
"Fibroblast"	"Fibroblast-4"	"kidney_fibrosis_OM_mean"	0.00197522659064934	0.00303343823877204	0.65115108176685	0.517244442177977	75	0.904452241586637	47	5	5	"mixed"	"mixed"	0.608522873150562
"Fibroblast"	"Fibroblast-5"	"kidney_fibrosis_OM_mean"	0.00651034746022159	0.00711486159194522	0.915035011727001	0.363555397524272	75	0.790324443394814	47	5	5	"mixed"	"mixed"	0.48073440994945
"Fibroblast"	"Fibroblast-6"	"kidney_fibrosis_OM_mean"	-0.000114219859140372	0.00398661018096126	-0.0286508722838888	0.977230825502682	75	0.343109857236186	47	5	5	"mixed"	"mixed"	0.983376931323453
"Fibroblast"	"Fibroblast-7"	"kidney_fibrosis_OM_mean"	-0.000829611169030021	0.002142768095656	-0.387167967785164	0.699896648534809	75	0.204953297717266	47	5	5	"mixed"	"mixed"	0.777662942816455
"Fibroblast"	"Fibroblast-8"	"kidney_fibrosis_OM_mean"	0.00136801587131592	0.00175133718499615	0.781126491823407	0.437563884034689	75	0.885820909878186	47	5	5	"mixed"	"mixed"	0.534429171340078
"Fibroblast"	"Fibroblast-9"	"kidney_fibrosis_OM_mean"	-0.000762437772653748	0.0014397979760554	-0.529544967650664	0.598231527221407	75	0.22663548243958	47	5	5	"mixed"	"mixed"	0.688611829895145
"IC"	"IC-1"	"kidney_fibrosis_OM_mean"	0.0220712773307648	0.0131199193148338	1.68227233728566	0.109782101457202	24	0.637573488790853	24	1	5	"LK"	"mixed"	0.185785094773726
"IC"	"IC-10"	"kidney_fibrosis_OM_mean"	-0.00200841706635917	0.00371878780645502	-0.540073048231733	0.595766129114113	24	0.447321816134491	24	1	5	"LK"	"mixed"	0.689834465290026
"IC"	"IC-11"	"kidney_fibrosis_OM_mean"	-0.00869783216906323	0.00602777277147868	-1.44295953062769	0.166209165623503	24	-0.018698451131528	24	1	5	"LK"	"mixed"	0.26957855793153
"IC"	"IC-2"	"kidney_fibrosis_OM_mean"	-0.00191811504443609	0.0105515839978986	-0.181784559059388	0.857783261576649	24	0.590471832057873	24	1	5	"LK"	"mixed"	0.88458898850092
"IC"	"IC-3"	"kidney_fibrosis_OM_mean"	0.010229891870478	0.00919396126766932	1.11267511061326	0.280487690206432	24	0.604028546165128	24	1	5	"LK"	"mixed"	0.402438859861402
"IC"	"IC-4"	"kidney_fibrosis_OM_mean"	-0.000203356685168565	0.00396733875296711	-0.0512577064452784	0.95968471250289	24	0.981487980629508	24	1	5	"LK"	"mixed"	0.95968471250289
"IC"	"IC-5"	"kidney_fibrosis_OM_mean"	0.00307230314450299	0.00439638164196663	0.698825396588786	0.493592501365402	24	0.931700690449356	24	1	5	"LK"	"mixed"	0.651542101802331
"IC"	"IC-6"	"kidney_fibrosis_OM_mean"	-0.0145938727016016	0.010516967188131	-1.38765030265298	0.1821839028585	24	0.00908534714346521	24	1	5	"LK"	"mixed"	0.279631106713046
"IC"	"IC-7"	"kidney_fibrosis_OM_mean"	-0.0021537609392817	0.00383062169900273	-0.562248404702144	0.58088185651582	24	0.470021634488727	24	1	5	"LK"	"mixed"	0.684610759465074
"IC"	"IC-8"	"kidney_fibrosis_OM_mean"	-0.00373287902805099	0.00262139278915522	-1.4240059877688	0.171549991410973	24	0.514497567269806	24	1	5	"LK"	"mixed"	0.26957855793153
"IC"	"IC-9"	"kidney_fibrosis_OM_mean"	-0.00206523871178451	0.00397508734099671	-0.519545492871277	0.609710554503803	24	0.190803111378387	24	1	5	"LK"	"mixed"	0.693808562021569
"Inhibitory_neuron"	"Inhibitory_neuron-1"	"kidney_fibrosis_OM_mean"	-0.00815769577042158	0.00558744849757736	-1.46000375197349	0.16364542443605	22	0.788391066309472	20	1	5	"HYP"	"mixed"	0.223152851503705
"Inhibitory_neuron"	"Inhibitory_neuron-10"	"kidney_fibrosis_OM_mean"	0.000495378013394748	0.000840877538633776	0.589120282841207	0.564006673637295	22	0.269537673087701	20	1	5	"HYP"	"mixed"	0.615280007604322
"Inhibitory_neuron"	"Inhibitory_neuron-2"	"kidney_fibrosis_OM_mean"	0.00273483077262927	0.00328595266777089	0.832279417610878	0.417501116755487	22	0.988318830242969	20	1	5	"HYP"	"mixed"	0.511225857251617
"Inhibitory_neuron"	"Inhibitory_neuron-3"	"kidney_fibrosis_OM_mean"	0.00128074914416387	0.00163339910721749	0.784100553566261	0.444435068327758	22	0.948586984432976	20	1	5	"HYP"	"mixed"	0.522160051578116
"Inhibitory_neuron"	"Inhibitory_neuron-4"	"kidney_fibrosis_OM_mean"	0.00484315649629053	0.00236030789308964	2.05191725641812	0.0569157820313363	22	0.814196394500891	20	1	5	"HYP"	"mixed"	0.0875627415866713
"Inhibitory_neuron"	"Inhibitory_neuron-5"	"kidney_fibrosis_OM_mean"	0.00383404921345086	0.00163347760481909	2.34716974517413	0.0321150260337444	22	0.819260630824071	20	1	5	"HYP"	"mixed"	0.053525043389574
"Inhibitory_neuron"	"Inhibitory_neuron-6"	"kidney_fibrosis_OM_mean"	0.00224443686615213	0.0010879819689949	2.06293571962925	0.0557387401941039	22	0.913766325142513	20	1	5	"HYP"	"mixed"	0.0875627415866713
"Inhibitory_neuron"	"Inhibitory_neuron-7"	"kidney_fibrosis_OM_mean"	0.00214597857763707	0.00226579377716085	0.947119989148389	0.357663621911366	22	0.147264276500256	20	1	5	"HYP"	"mixed"	0.447079527389207
"Inhibitory_neuron"	"Inhibitory_neuron-8"	"kidney_fibrosis_OM_mean"	-0.0098029034323996	0.00538602383106198	-1.82006313746048	0.0875079925627462	22	0.249645802762946	20	1	5	"HYP"	"mixed"	0.122104175668948
"Inhibitory_neuron"	"Inhibitory_neuron-9"	"kidney_fibrosis_OM_mean"	0.00038202011910269	0.00055749275141026	0.685246791346281	0.502995950466606	22	0.60655421767464	20	1	5	"HYP"	"mixed"	0.55888438940734
"Macrophages"	"Macrophages-1"	"kidney_fibrosis_OM_mean"	0.0105924787300468	0.0161859150452401	0.654425696690024	0.515721764009525	61	0.624985157872334	34	4	5	"mixed"	"mixed"	0.640206327735962
"Macrophages"	"Macrophages-2"	"kidney_fibrosis_OM_mean"	0.00688652664676013	0.00487094856827167	1.41379580388459	0.163380987499824	61	0.957136248633572	34	4	5	"mixed"	"mixed"	0.286912953658227
"Macrophages"	"Macrophages-3"	"kidney_fibrosis_OM_mean"	-0.00264812990623621	0.00525413842058444	-0.50400840142724	0.616384303273268	61	0.24211007121684	34	4	5	"mixed"	"mixed"	0.682764151318081
"Macrophages"	"Macrophages-4"	"kidney_fibrosis_OM_mean"	-0.00316078373215553	0.00302055384066221	-1.04642522493907	0.300204626446136	61	0.374586153344115	34	4	5	"mixed"	"mixed"	0.450306939669205
"Macrophages"	"Macrophages-5"	"kidney_fibrosis_OM_mean"	-0.00573355600302675	0.00537417355749337	-1.06687213237323	0.29095790397568	61	0.597483497011737	34	4	5	"mixed"	"mixed"	0.445722746515936
"Macrophages"	"Macrophages-6"	"kidney_fibrosis_OM_mean"	0.00102947787575723	0.00614592286300673	0.167505824382179	0.86762180716359	61	0.591509993674246	34	4	5	"mixed"	"mixed"	0.891605094849987
"Macrophages"	"Macrophages-7"	"kidney_fibrosis_OM_mean"	-0.00140801658763078	0.00178598965797807	-0.788367716095738	0.434061077045212	61	0.275618133620584	34	4	5	"mixed"	"mixed"	0.561939691355708
"Macrophages"	"Macrophages-8"	"kidney_fibrosis_OM_mean"	-0.00555799702351492	0.00847860725821733	-0.65553184081362	0.515015273317491	61	0.551284408026353	34	4	5	"mixed"	"mixed"	0.640206327735962
"Mast_cells"	"Mast_cells-1"	"kidney_fibrosis_OM_mean"	0.0210098056504195	0.0205714082955114	1.02131100353512	0.364848826365024	6	0.00854164492553733	6	1	1	"PBMC"	"SS"	0.656727887457043
"Mast_cells"	"Mast_cells-10"	"kidney_fibrosis_OM_mean"	-0.0104842158272067	0.0048049218879606	-2.1819742488377	0.0945356903184272	6	0.429289651082397	6	1	1	"PBMC"	"SS"	0.553607279823078
"Mast_cells"	"Mast_cells-11"	"kidney_fibrosis_OM_mean"	-0.00911822218837577	0.00493563773463325	-1.84742533358828	0.13840181995577	6	0.325507453812739	6	1	1	"PBMC"	"SS"	0.553607279823078
"Mast_cells"	"Mast_cells-12"	"kidney_fibrosis_OM_mean"	-0.0147954219917447	0.0100766038644553	-1.46829449591988	0.215941763765186	6	0.18776959397041	6	1	1	"PBMC"	"SS"	0.582133650708992
"Mast_cells"	"Mast_cells-13"	"kidney_fibrosis_OM_mean"	-0.0209692658737136	0.0471341029018811	-0.444885222857964	0.679415540105134	6	-0.191065239867867	6	1	1	"PBMC"	"SS"	0.778444387728897
"Mast_cells"	"Mast_cells-14"	"kidney_fibrosis_OM_mean"	0.00610478761879872	0.00563565300927669	1.08324405508107	0.339631850395543	6	0.0335209127696657	6	1	1	"PBMC"	"SS"	0.656727887457043
"Mast_cells"	"Mast_cells-15"	"kidney_fibrosis_OM_mean"	-0.0131917725487161	0.00774199520944005	-1.70392414252994	0.163600966138012	6	0.275714750112056	6	1	1	"PBMC"	"SS"	0.559729810829804
"Mast_cells"	"Mast_cells-16"	"kidney_fibrosis_OM_mean"	0.0313549674198533	0.0291241532323575	1.07659670548008	0.342261671962587	6	0.0308312855201273	6	1	1	"PBMC"	"SS"	0.656727887457043
"Mast_cells"	"Mast_cells-17"	"kidney_fibrosis_OM_mean"	-0.00495211661996118	0.00480702122884616	-1.03018405457507	0.361136958070819	6	0.0121074503193963	6	1	1	"PBMC"	"SS"	0.656727887457043
"Mast_cells"	"Mast_cells-18"	"kidney_fibrosis_OM_mean"	-0.00583917988013351	0.00486520869200567	-1.20019104005307	0.296284974261059	6	0.0809598179974094	6	1	1	"PBMC"	"SS"	0.656727887457043
"Mast_cells"	"Mast_cells-2"	"kidney_fibrosis_OM_mean"	0.00621248925813779	0.0119585038649262	0.519503888472101	0.630831897485653	6	-0.17099191927724	6	1	1	"PBMC"	"SS"	0.778444387728897
"Mast_cells"	"Mast_cells-3"	"kidney_fibrosis_OM_mean"	0.0173334915670314	0.0326733679242933	0.530508260035953	0.623845159730361	6	-0.167831652790014	6	1	1	"PBMC"	"SS"	0.778444387728897
"Mast_cells"	"Mast_cells-4"	"kidney_fibrosis_OM_mean"	0.0147684414207813	0.0160438428937553	0.920505237964501	0.409399717939622	6	-0.0314957121232053	6	1	1	"PBMC"	"SS"	0.669945994126851
"Mast_cells"	"Mast_cells-5"	"kidney_fibrosis_OM_mean"	0.0232910644243018	0.0163063242513623	1.42834547291405	0.226385308609053	6	0.172208837491344	6	1	1	"PBMC"	"SS"	0.582133650708992
"Mast_cells"	"Mast_cells-6"	"kidney_fibrosis_OM_mean"	-0.0139827888750102	0.0115282621688605	-1.21291385207908	0.291893030338463	6	0.086117022986576	6	1	1	"PBMC"	"SS"	0.656727887457043
"Mast_cells"	"Mast_cells-7"	"kidney_fibrosis_OM_mean"	-0.0127185231743855	0.0068274077995928	-1.86286267756616	0.135949198963287	6	0.330679016521497	6	1	1	"PBMC"	"SS"	0.553607279823078
"Mast_cells"	"Mast_cells-8"	"kidney_fibrosis_OM_mean"	-0.0206982890034731	0.0466461326856358	-0.443730011723928	0.680183642816266	6	-0.191356568003839	6	1	1	"PBMC"	"SS"	0.778444387728897
"Mast_cells"	"Mast_cells-9"	"kidney_fibrosis_OM_mean"	0.00667474862339658	0.013889094897608	0.480574772697832	0.655920959885999	6	-0.181767098152047	6	1	1	"PBMC"	"SS"	0.778444387728897
"Megakaryocytes"	"Megakaryocytes-1"	"kidney_fibrosis_OM_mean"	0.0274728689595546	0.0449596537348586	0.611056061987729	0.574181741302387	6	-0.14327799697408	6	1	1	"PBMC"	"SS"	0.619530033676792
"Megakaryocytes"	"Megakaryocytes-2"	"kidney_fibrosis_OM_mean"	-0.0320043440956414	0.0424759746323495	-0.75346932878303	0.493089484425385	6	-0.094638976634992	6	1	1	"PBMC"	"SS"	0.619530033676792
"Megakaryocytes"	"Megakaryocytes-3"	"kidney_fibrosis_OM_mean"	-0.0174559170207364	0.0105658272332913	-1.65211077517296	0.173856010024934	6	0.256999438289768	6	1	1	"PBMC"	"SS"	0.486796828069816
"Megakaryocytes"	"Megakaryocytes-4"	"kidney_fibrosis_OM_mean"	0.0221938363462724	0.0279469814850034	0.794140732450188	0.471567005255111	6	-0.0797598045870709	6	1	1	"PBMC"	"SS"	0.619530033676792
"Megakaryocytes"	"Megakaryocytes-5"	"kidney_fibrosis_OM_mean"	0.000328269956396793	0.00368266328059903	0.0891392808368287	0.933255978392559	6	-0.247521856656117	6	1	1	"PBMC"	"SS"	0.933255978392559
"Megakaryocytes"	"Megakaryocytes-6"	"kidney_fibrosis_OM_mean"	0.00656081611356226	0.00961282566539073	0.682506511814035	0.53239518911868	6	-0.119616429418684	6	1	1	"PBMC"	"SS"	0.619530033676792
"Megakaryocytes"	"Megakaryocytes-7"	"kidney_fibrosis_OM_mean"	-0.00709553025940825	0.00508146097973902	-1.39635634076495	0.235111188655215	6	0.159637175961117	6	1	1	"PBMC"	"SS"	0.548592773528835
"Microglia"	"Microglia-1"	"kidney_fibrosis_OM_mean"	0.000992799469177609	0.0189009836886023	0.0525263386040742	0.958759530272418	22	0.849690616340247	20	1	5	"HYP"	"mixed"	0.988808297614104
"Microglia"	"Microglia-10"	"kidney_fibrosis_OM_mean"	-0.000844418565933111	0.00162581047252377	-0.519383150867706	0.610603881864597	22	0.0971626426863327	20	1	5	"HYP"	"mixed"	0.857151116807951
"Microglia"	"Microglia-11"	"kidney_fibrosis_OM_mean"	0.000125080603562339	0.0021634355316013	0.0578157295354015	0.954611312645675	22	-0.0691508375814136	20	1	5	"HYP"	"mixed"	0.988808297614104
"Microglia"	"Microglia-12"	"kidney_fibrosis_OM_mean"	-0.000349214247428409	0.00138833811874831	-0.251534005090382	0.804603424258735	22	-0.0605063003498103	20	1	5	"HYP"	"mixed"	0.919546770581411
"Microglia"	"Microglia-13"	"kidney_fibrosis_OM_mean"	-0.000853320466378646	0.00174160860631441	-0.48996109877089	0.630811733329153	22	0.0624458235942905	20	1	5	"HYP"	"mixed"	0.857151116807951
"Microglia"	"Microglia-14"	"kidney_fibrosis_OM_mean"	2.32904505312083e-05	0.00239845668079196	0.00971059878534805	0.992372233914923	22	-0.0475468765345219	20	1	5	"HYP"	"mixed"	0.992372233914923
"Microglia"	"Microglia-15"	"kidney_fibrosis_OM_mean"	-5.00293078055028e-05	0.0018706491424769	-0.0267443566350769	0.978994367746622	22	-0.0775820399587177	20	1	5	"HYP"	"mixed"	0.989299571617639
"Microglia"	"Microglia-16"	"kidney_fibrosis_OM_mean"	0.000122842879376866	0.00258450314990617	0.0475305589708126	0.962678609052775	22	-0.0615884328911467	20	1	5	"HYP"	"mixed"	0.988808297614104
"Microglia"	"Microglia-2"	"kidney_fibrosis_OM_mean"	0.012226774013785	0.0222699685561728	0.549025203288667	0.590568626877137	22	0.643719138469819	20	1	5	"HYP"	"mixed"	0.857151116807951
"Microglia"	"Microglia-3"	"kidney_fibrosis_OM_mean"	-0.00230546019562461	0.00337987428537548	-0.682114185607494	0.504922441790113	22	-0.219838691194175	20	1	5	"HYP"	"mixed"	0.835789135153226
"Microglia"	"Microglia-4"	"kidney_fibrosis_OM_mean"	-0.00263718765748087	0.00461657724829035	-0.571243047748741	0.575771850902072	22	0.412685234228856	20	1	5	"HYP"	"mixed"	0.857151116807951
"Microglia"	"Microglia-5"	"kidney_fibrosis_OM_mean"	-0.00440921521376407	0.00902943695061064	-0.488315632290438	0.631951078447516	22	0.118175596025164	20	1	5	"HYP"	"mixed"	0.857151116807951
"Microglia"	"Microglia-6"	"kidney_fibrosis_OM_mean"	-0.00027082952191627	0.000398149893930384	-0.680220002679756	0.50608939209761	22	0.420638426503146	20	1	5	"HYP"	"mixed"	0.835789135153226
