source	target	LR_pair	model	tissue	interaction_name	pathway_name	ligand	receptor	agonist	antagonist	co_A_receptor	co_I_receptor	evidence	annotation	interaction_name_2	value.SD-LS	value.SS-LS	value.SD-HS 3d	value.C57BL/6-Saline 3d	value.SS-HS 21d	value.C57BL/6-AngII 3d	value.SHR-10w	value.WKY-10w	value.C57BL/6-AngII 28d	value.SHR-26w	value.WKY-26w	value.SS-HS 3d	sxt	value	strain	treatment
EC4	EC3	SEMA6A_PLXNA2	Spontaneous	LV	SEMA6A_PLXNA2	SEMA6	Sema6a	Plxna2					PMID: 27533782	Cell-Cell Contact	Sema6a  - Plxna2	0	0	0	0	0	0	0.0259000363194386	0.0296934096372396	0	0	0.0291116810395187	0	SHR-26w	-0.0259000363194386	SHR	26w
EC6	EC6	PECAM1_PECAM1	AngII	LV	PECAM1_PECAM1	PECAM1	Pecam1	Pecam1					KEGG: mmu04514	Cell-Cell Contact	Pecam1  - Pecam1	0	0	0	0.0296971638997552	0	0.0223206435903568	0	0	0.0037963444553744	0	0	0	C57BL/6-AngII 28d	-0.0259008194443808	C57BL/6	AngII 28d
EC14	EC10	LAMA4_ITGA1_ITGB1	Salt-sensitive	LV	LAMA4_ITGA1_ITGB1	LAMININ	Lama4	ITGA1_ITGB1					KEGG: mmu04512	ECM-Receptor	Lama4  - (Itga1+Itgb1)	0.0268943841292325	0.0516651771432434	0.0595926820593474	0	0.025760812091097	0	0	0	0	0	0	0	SS-HS 21d	-0.0259043650521464	SS	HS 21d
EC10	EC7	SEMA6A_PLXNA4	Salt-sensitive	LV	SEMA6A_PLXNA4	SEMA6	Sema6a	Plxna4					PMID: 27533782	Cell-Cell Contact	Sema6a  - Plxna4	0.0574192350310834	0.0897676353090156	0.0670784232325322	0	0.0264619612715758	0	0	0	0	0	0	0.0638232102645573	SS-HS 3d	-0.0259444250444583	SS	HS 3d
CT	PT	COL4A3_ITGAV_ITGB8	Salt-sensitive	LK	COL4A3_ITGAV_ITGB8	COLLAGEN	Col4a3	ITGAV_ITGB8					KEGG: mmu04512	ECM-Receptor	Col4a3  - (Itgav+Itgb8)	0	0.0614080343080705	0	0	0.0354392578122797	0	0	0	0	0	0	0.0428208691544487	SS-HS 21d	-0.0259687764957908	SS	HS 21d
EC11	EC8	COL4A2_ITGA9_ITGB1	Salt-sensitive	LV	COL4A2_ITGA9_ITGB1	COLLAGEN	Col4a2	ITGA9_ITGB1					KEGG: mmu04512	ECM-Receptor	Col4a2  - (Itga9+Itgb1)	0.0259856615206774	0	0	0	0.012620527118442	0	0	0	0	0	0	0	SD-HS 3d	-0.0259856615206774	SD	HS 3d
EC10	EC10	PECAM1_PECAM1	AngII	LV	PECAM1_PECAM1	PECAM1	Pecam1	Pecam1					KEGG: mmu04514	Cell-Cell Contact	Pecam1  - Pecam1	0	0	0	0.0299506973232502	0	0.00395176430949526	0	0	0.0213512781681974	0	0	0	C57BL/6-AngII 3d	-0.0259989330137549	C57BL/6	AngII 3d
CM	EC8	LAMC1_ITGA9_ITGB1	Salt-sensitive	LV	LAMC1_ITGA9_ITGB1	LAMININ	Lamc1	ITGA9_ITGB1					KEGG: mmu04512	ECM-Receptor	Lamc1  - (Itga9+Itgb1)	0.0260150338360666	0	0	0	0.0259525068358351	0	0	0	0	0	0	0	SD-HS 3d	-0.0260150338360666	SD	HS 3d
Fibroblast	EC8	COL6A2_ITGA9_ITGB1	Salt-sensitive	LV	COL6A2_ITGA9_ITGB1	COLLAGEN	Col6a2	ITGA9_ITGB1					KEGG: mmu04512	ECM-Receptor	Col6a2  - (Itga9+Itgb1)	0.0260232781465709	0	0	0	0.0129683336758442	0	0	0	0	0	0	0	SD-HS 3d	-0.0260232781465709	SD	HS 3d
Premyelinating OL	OPC	CADM1_CADM1	Salt-sensitive	HYP	CADM1_CADM1	CADM	Cadm1	Cadm1					PMID: 24503895	Cell-Cell Contact	Cadm1  - Cadm1	0.132891758365884	0.132791769747782	0.119798403285664	0	0.0241932840707164	0	0	0	0	0	0	0.106763021503036	SS-HS 3d	-0.026028748244746	SS	HS 3d
OPC	Premyelinating OL	CADM1_CADM1	Salt-sensitive	HYP	CADM1_CADM1	CADM	Cadm1	Cadm1					PMID: 24503895	Cell-Cell Contact	Cadm1  - Cadm1	0.132891758365884	0.132791769747782	0.119798403285664	0	0.0241932840707164	0	0	0	0	0	0	0.106763021503036	SS-HS 3d	-0.026028748244746	SS	HS 3d
Excitatory neuron	Inhibitory neuron	NRXN3_NLGN1	Salt-sensitive	HYP	NRXN3_NLGN1	NRXN	Nrxn3	Nlgn1					KEGG: mmu04514	Cell-Cell Contact	Nrxn3  - Nlgn1	0.282414316866559	0.301830930862701	0.267498926271295	0	0.27276117064793	0	0	0	0	0	0	0.275799334469432	SS-HS 3d	-0.026031596393269	SS	HS 3d
