GroupID	Category	Term	Description	LogP	Log(q-value)	InTerm_InList	Genes	Symbols	cluster	category_mod	pathway
1_Member	Reactome Gene Sets	R-HSA-9660821	ADORA2B mediated anti-inflammatory cytokines production	-3.23284892058739	-2.29104669433761	12/43	107,111,112,2773,2778,2783,5566,5573,5575,5577,5613,55970	ADCY1,ADCY5,ADCY6,GNAI3,GNAS,GNB2,PRKACA,PRKAR1A,PRKAR1B,PRKAR2B,PRKX,GNG12	C4	Reactome	ADORA2B mediated anti-inflammatory cytokines production (Reactome)
1_Member	GO Biological Processes	GO:0071479	cellular response to ionizing radiation	-3.23081122006773	-2.28936895611116	17/74	472,894,1410,1647,1936,2547,3265,7157,7158,9577,10010,10276,10413,23028,23411,51776,375757	ATM,CCND2,CRYAB,GADD45A,EEF1D,XRCC6,HRAS,TP53,TP53BP1,BABAM2,TANK,NET1,YAP1,KDM1A,SIRT1,MAP3K20,SWI5	C4	GO	cellular response to ionizing radiation (GO)
1_Member	GO Biological Processes	GO:0099072	regulation of postsynaptic membrane neurotransmitter receptor levels	-3.23081122006773	-2.28936895611116	17/74	161,1500,1739,1742,2060,2066,2319,4218,22908,23426,23513,26985,27092,28964,58533,80852,116988	AP2A2,CTNND1,DLG1,DLG4,EPS15,ERBB4,FLOT2,RAB8A,SACM1L,GRIP1,SCRIB,AP3M1,CACNG4,GIT1,SNX6,GRIP2,AGAP3	C4	GO	regulation of postsynaptic membrane neurotransmitter receptor levels (GO)
1_Member	GO Biological Processes	GO:0035088	establishment or maintenance of apical/basal cell polarity	-3.22967735225498	-2.28895411906184	14/55	378,387,998,1739,1742,2195,4649,4983,23418,23513,25932,56288,117583,123016	ARF4,RHOA,CDC42,DLG1,DLG4,FAT1,MYO9A,OPHN1,CRB1,SCRIB,CLIC4,PARD3,PARD3B,TTC8	C4	GO	establishment or maintenance of apical/basal cell polarity (GO)
1_Member	GO Biological Processes	GO:0048286	lung alveolus development	-3.22967735225498	-2.28895411906184	14/55	652,2255,2263,2355,3488,4054,5154,6310,9394,55512,91461,93649,93986,342371	BMP4,FGF10,FGFR2,FOSL2,IGFBP5,LTBP3,PDGFA,ATXN1,HS6ST1,SMPD3,PKDCC,MYOCD,FOXP2,ATXN1L	C4	GO	lung alveolus development (GO)
1_Member	GO Biological Processes	GO:0060688	regulation of morphogenesis of a branching structure	-3.22967735225498	-2.28895411906184	14/55	652,655,1499,1500,2099,2119,2255,2260,2263,5154,7422,7849,53335,59277	BMP4,BMP7,CTNNB1,CTNND1,ESR1,ETV5,FGF10,FGFR1,FGFR2,PDGFA,VEGFA,PAX8,BCL11A,NTN4	C4	GO	regulation of morphogenesis of a branching structure (GO)
1_Member	GO Biological Processes	GO:0061245	establishment or maintenance of bipolar cell polarity	-3.22967735225498	-2.28895411906184	14/55	378,387,998,1739,1742,2195,4649,4983,23418,23513,25932,56288,117583,123016	ARF4,RHOA,CDC42,DLG1,DLG4,FAT1,MYO9A,OPHN1,CRB1,SCRIB,CLIC4,PARD3,PARD3B,TTC8	C4	GO	establishment or maintenance of bipolar cell polarity (GO)
1_Member	GO Biological Processes	GO:0045833	negative regulation of lipid metabolic process	-3.22529698362506	-2.28475332226904	24/122	20,32,37,134,348,476,2677,3638,4790,5140,5154,5562,5629,5978,6653,6720,8850,23038,23175,23411,51141,84649,94103,150094	ABCA2,ACACB,ACADVL,ADORA1,APOE,ATP1A1,GGCX,INSIG1,NFKB1,PDE3B,PDGFA,PRKAA1,PROX1,REST,SORL1,SREBF1,KAT2B,WDTC1,LPIN1,SIRT1,INSIG2,DGAT2,ORMDL3,SIK1	C4	GO	negative regulation of lipid metabolic process (GO)
1_Member	GO Biological Processes	GO:0010171	body morphogenesis	-3.22365580981187	-2.2834710695357	13/49	5156,5781,6237,6497,7042,22930,23648,25976,29123,59338,64651,83716,84159	PDGFRA,PTPN11,RRAS,SKI,TGFB2,RAB3GAP1,SSBP3,TIPARP,ANKRD11,PLEKHA1,CSRNP1,CRISPLD2,ARID5B	C4	GO	body morphogenesis (GO)
1_Member	GO Biological Processes	GO:0010883	regulation of lipid storage	-3.22365580981187	-2.2834710695357	13/49	19,32,949,4023,4790,5467,5468,9746,10062,23411,51099,57104,79068	ABCA1,ACACB,SCARB1,LPL,NFKB1,PPARD,PPARG,CLSTN3,NR1H3,SIRT1,ABHD5,PNPLA2,FTO	C4	GO	regulation of lipid storage (GO)
1_Member	Reactome Gene Sets	R-HSA-8939236	RUNX1 regulates transcription of genes involved in differentiation of HSCs	-3.22052391769679	-2.28051852678592	23/115	902,2624,2625,4004,4005,5682,5685,5686,5687,5692,5695,5702,5706,5708,5713,5718,6929,7311,7316,7979,8861,10413,11047	CCNH,GATA2,GATA3,LMO1,LMO2,PSMA1,PSMA4,PSMA5,PSMA6,PSMB4,PSMB7,PSMC3,PSMC6,PSMD2,PSMD7,PSMD12,TCF3,UBA52,UBC,SEM1,LDB1,YAP1,ADRM1	C4	Reactome	RUNX1 regulates transcription of genes involved in differentiation of HSCs (Reactome)
1_Member	GO Biological Processes	GO:0002832	negative regulation of response to biotic stimulus	-3.20798245936093	-2.26815634378054	27/144	196,384,409,5468,5495,5532,5562,5819,6773,7001,7301,10062,10212,10906,22978,23005,23376,26058,51441,60343,64771,81545,84166,84243,84640,197358,253943	AHR,ARG2,ARRB2,PPARG,PPM1B,PPP3CB,PRKAA1,NECTIN2,STAT2,PRDX2,TYRO3,NR1H3,DDX39A,TRAFD1,NT5C2,MAPKBP1,UFL1,GIGYF2,YTHDF2,FAM3A,ILRUN,FBXO38,NLRC5,ZDHHC18,USP38,NLRC3,YTHDF3	C4	GO	negative regulation of response to biotic stimulus (GO)
1_Member	GO Biological Processes	GO:0085029	extracellular matrix assembly	-3.20442358532182	-2.26513485213448	10/32	2006,3038,4239,7148,8425,10516,11117,55512,59277,79875	ELN,HAS3,MFAP4,TNXB,LTBP4,FBLN5,EMILIN1,SMPD3,NTN4,THSD4	C4	GO	extracellular matrix assembly (GO)
1_Member	GO Biological Processes	GO:0097061	dendritic spine organization	-3.20442358532182	-2.26513485213448	10/32	998,1742,1855,2047,2534,3480,3675,23181,85358,85461	CDC42,DLG4,DVL1,EPHB1,FYN,IGF1R,ITGA3,DIP2A,SHANK3,TANC1	C4	GO	dendritic spine organization (GO)
1_Member	GO Biological Processes	GO:1904376	negative regulation of protein localization to cell periphery	-3.20442358532182	-2.26513485213448	10/32	1445,1601,5525,8650,9528,55022,64114,65125,65266,91461	CSK,DAB2,PPP2R5A,NUMB,TMEM59,PID1,TMBIM1,WNK1,WNK4,PKDCC	C4	GO	negative regulation of protein localization to cell periphery (GO)
1_Member	GO Biological Processes	GO:0007626	locomotory behavior	-3.19983026997444	-2.26072051658847	36/212	20,111,348,409,894,1742,1949,2119,3235,4211,5048,5532,5581,6310,6387,6616,6801,6905,9099,23259,26058,28964,51324,54982,55636,56172,56924,57282,57555,57731,79641,80208,80243,89797,119032,257194	ABCA2,ADCY5,APOE,ARRB2,CCND2,DLG4,EFNB3,ETV5,HOXD9,MEIS1,PAFAH1B1,PPP3CB,PRKCE,ATXN1,CXCL12,SNAP25,STRN,TBCE,USP2,DDHD2,GIGYF2,GIT1,SPG21,CLN6,CHD7,ANKH,PAK6,SLC4A10,NLGN2,SPTBN4,ROGDI,SPG11,PREX2,NAV2,BORCS7,NEGR1	C4	GO	locomotory behavior (GO)
1_Member	GO Biological Processes	GO:0030968	endoplasmic reticulum unfolded protein response	-3.19588826445544	-2.25731500833585	16/68	468,595,1388,7009,7494,9217,9709,10273,10956,23411,54431,55432,64224,79139,80267,90993	ATF4,CCND1,ATF6B,TMBIM6,XBP1,VAPB,HERPUD1,STUB1,OS9,SIRT1,DNAJC10,YOD1,HERPUD2,DERL1,EDEM3,CREB3L1	C4	GO	endoplasmic reticulum unfolded protein response (GO)
1_Member	GO Biological Processes	GO:0055021	regulation of cardiac muscle tissue growth	-3.19588826445544	-2.25731500833585	16/68	2066,2254,2260,2263,3084,4208,4851,6909,7049,7373,9686,10413,23414,27086,57057,60485	ERBB4,FGF9,FGFR1,FGFR2,NRG1,MEF2C,NOTCH1,TBX2,TGFBR3,COL14A1,VGLL4,YAP1,ZFPM2,FOXP1,TBX20,SAV1	C4	GO	regulation of cardiac muscle tissue growth (GO)
1_Member	Canonical Pathways	M153	PID P75 NTR PATHWAY	-3.19588826445544	-2.25731500833585	16/68	387,572,627,842,4908,5295,5663,5879,6272,6464,6868,7157,7531,10018,28986,83464	RHOA,BAD,BDNF,CASP9,NTF3,PIK3R1,PSEN1,RAC1,SORT1,SHC1,ADAM17,TP53,YWHAE,BCL2L11,MAGEH1,APH1B	C4	Canonical	PID P75 NTR PATHWAY (Canonical)
1_Member	CORUM	CORUM:470	TFTC complex (TATA-binding protein-free TAF-II-containing complex)	-3.19183343696109	-2.25557737421662	7/17	2648,6314,6874,6877,6884,8464,23450	KAT2A,ATXN7,TAF4,TAF5,TAF13,SUPT3H,SF3B3	C4	CORUM	TFTC complex (TATA-binding protein-free TAF-II-containing complex) (CORUM)
1_Member	CORUM	CORUM:632	Anti-HDAC2 complex	-3.19183343696109	-2.25557737421662	7/17	1107,2969,10362,23028,23186,23199,51317	CHD3,GTF2I,HMG20B,KDM1A,RCOR1,GSE1,PHF21A	C4	CORUM	Anti-HDAC2 complex (CORUM)
1_Member	GO Biological Processes	GO:0021783	preganglionic parasympathetic fiber development	-3.19183343696109	-2.25557737421662	7/17	3280,6405,8829,55558,57007,89797,91584	HES1,SEMA3F,NRP1,PLXNA3,ACKR3,NAV2,PLXNA4	C4	GO	preganglionic parasympathetic fiber development (GO)
1_Member	GO Biological Processes	GO:0032926	negative regulation of activin receptor signaling pathway	-3.19183343696109	-2.25557737421662	7/17	90,2280,4091,4092,6497,23420,56926	ACVR1,FKBP1A,SMAD6,SMAD7,SKI,NOMO1,NCLN	C4	GO	negative regulation of activin receptor signaling pathway (GO)
1_Member	GO Biological Processes	GO:0045725	positive regulation of glycogen biosynthetic process	-3.19183343696109	-2.25557737421662	7/17	208,2645,3667,5499,8660,10580,90673	AKT2,GCK,IRS1,PPP1CA,IRS2,SORBS1,PPP1R3E	C4	GO	positive regulation of glycogen biosynthetic process (GO)
1_Member	GO Biological Processes	GO:0046459	short-chain fatty acid metabolic process	-3.19183343696109	-2.25557737421662	7/17	35,1384,5095,5096,5105,84693,116285	ACADS,CRAT,PCCA,PCCB,PCK1,MCEE,ACSM1	C4	GO	short-chain fatty acid metabolic process (GO)
1_Member	GO Biological Processes	GO:0060231	mesenchymal to epithelial transition	-3.19183343696109	-2.25557737421662	7/17	1499,2625,5076,6299,7849,10409,53918	CTNNB1,GATA3,PAX2,SALL1,PAX8,BASP1,PELO	C4	GO	mesenchymal to epithelial transition (GO)
1_Member	GO Biological Processes	GO:0060766	negative regulation of androgen receptor signaling pathway	-3.19183343696109	-2.25557737421662	7/17	1601,6597,6934,9612,23411,27086,51341	DAB2,SMARCA4,TCF7L2,NCOR2,SIRT1,FOXP1,ZBTB7A	C4	GO	negative regulation of androgen receptor signaling pathway (GO)
1_Member	GO Biological Processes	GO:0086012	membrane depolarization during cardiac muscle cell action potential	-3.19183343696109	-2.25557737421662	7/17	287,775,783,6324,6546,8913,10021	ANK2,CACNA1C,CACNB2,SCN1B,SLC8A1,CACNA1G,HCN4	C4	GO	membrane depolarization during cardiac muscle cell action potential (GO)
1_Member	GO Biological Processes	GO:0099637	neurotransmitter receptor transport	-3.19183343696109	-2.25557737421662	7/17	3092,4218,8943,22908,23426,23513,80852	HIP1,RAB8A,AP3D1,SACM1L,GRIP1,SCRIB,GRIP2	C4	GO	neurotransmitter receptor transport (GO)
1_Member	Reactome Gene Sets	R-HSA-8934593	Regulation of RUNX1 Expression and Activity	-3.19183343696109	-2.25557737421662	7/17	595,894,896,5371,5781,23112,27161	CCND1,CCND2,CCND3,PML,PTPN11,TNRC6B,AGO2	C4	Reactome	Regulation of RUNX1 Expression and Activity (Reactome)
1_Member	Reactome Gene Sets	R-HSA-9659787	Aberrant regulation of mitotic G1/S transition in cancer due to RB1 defects	-3.19183343696109	-2.25557737421662	7/17	595,894,896,1027,5925,7029,9134	CCND1,CCND2,CCND3,CDKN1B,RB1,TFDP2,CCNE2	C4	Reactome	Aberrant regulation of mitotic G1/S transition in cancer due to RB1 defects (Reactome)
1_Member	Reactome Gene Sets	R-HSA-9661069	Defective binding of RB1 mutants to E2F1,(E2F2, E2F3)	-3.19183343696109	-2.25557737421662	7/17	595,894,896,1027,5925,7029,9134	CCND1,CCND2,CCND3,CDKN1B,RB1,TFDP2,CCNE2	C4	Reactome	Defective binding of RB1 mutants to E2F1,(E2F2, E2F3) (Reactome)
1_Member	GO Biological Processes	GO:0035270	endocrine system development	-3.18167407918949	-2.2455957510421	25/130	578,652,654,1000,1909,2255,2624,2625,3200,3213,3232,3280,3570,3670,5087,5156,5594,5605,6299,6928,7849,10370,28514,51092,84159	BAK1,BMP4,BMP6,CDH2,EDNRA,FGF10,GATA2,GATA3,HOXA3,HOXB3,HOXD3,HES1,IL6R,ISL1,PBX1,PDGFRA,MAPK1,MAP2K2,SALL1,HNF1B,PAX8,CITED2,DLL1,SIDT2,ARID5B	C4	GO	endocrine system development (GO)
1_Member	GO Biological Processes	GO:0030183	B cell differentiation	-3.17215604504364	-2.23625537878538	24/123	472,578,596,604,1316,2355,2874,5295,5296,5795,6776,6777,6868,6929,7157,9734,9759,10014,10312,10758,28514,51341,84447,359948	ATM,BAK1,BCL2,BCL6,KLF6,FOSL2,GPS2,PIK3R1,PIK3R2,PTPRJ,STAT5A,STAT5B,ADAM17,TCF3,TP53,HDAC9,HDAC4,HDAC5,TCIRG1,TRAF3IP2,DLL1,ZBTB7A,SYVN1,IRF2BP2	C4	GO	B cell differentiation (GO)
1_Member	GO Biological Processes	GO:0007224	smoothened signaling pathway	-3.16976469700207	-2.23475125164871	20/95	1954,2121,2131,2254,2737,3280,5925,7048,23770,51057,51684,57545,57560,57728,79583,79809,84439,154865,200728,221322	MEGF8,EVC,EXT1,FGF9,GLI3,HES1,RB1,TGFBR2,FKBP8,WDPCP,SUFU,CC2D2A,IFT80,WDR19,TMEM231,TTC21B,HHIPL1,IQUB,TMEM17,TBC1D32	C4	GO	smoothened signaling pathway (GO)
1_Member	Reactome Gene Sets	R-HSA-168142	Toll Like Receptor 10 (TLR10) Cascade	-3.16976469700207	-2.23475125164871	20/95	466,3725,4205,4208,4214,4790,5519,5528,5594,6195,6196,6416,7157,7311,7316,8945,10454,23118,23291,84166	ATF1,JUN,MEF2A,MEF2C,MAP3K1,NFKB1,PPP2R1B,PPP2R5D,MAPK1,RPS6KA1,RPS6KA2,MAP2K4,TP53,UBA52,UBC,BTRC,TAB1,TAB2,FBXW11,NLRC5	C4	Reactome	Toll Like Receptor 10 (TLR10) Cascade (Reactome)
1_Member	Reactome Gene Sets	R-HSA-168176	Toll Like Receptor 5 (TLR5) Cascade	-3.16976469700207	-2.23475125164871	20/95	466,3725,4205,4208,4214,4790,5519,5528,5594,6195,6196,6416,7157,7311,7316,8945,10454,23118,23291,84166	ATF1,JUN,MEF2A,MEF2C,MAP3K1,NFKB1,PPP2R1B,PPP2R5D,MAPK1,RPS6KA1,RPS6KA2,MAP2K4,TP53,UBA52,UBC,BTRC,TAB1,TAB2,FBXW11,NLRC5	C4	Reactome	Toll Like Receptor 5 (TLR5) Cascade (Reactome)
1_Member	Reactome Gene Sets	R-HSA-380320	Recruitment of NuMA to mitotic centrosomes	-3.16976469700207	-2.23475125164871	20/95	1781,4957,5048,5566,5577,7283,7531,9814,10381,10383,10806,11064,11190,22897,22995,29922,54801,55755,79959,440145	DYNC1I2,ODF2,PAFAH1B1,PRKACA,PRKAR2B,TUBG1,YWHAE,SFI1,TUBB3,TUBB4B,SDCCAG8,CNTRL,CEP250,CEP164,CEP152,NME7,HAUS6,CDK5RAP2,CEP76,MZT1	C4	Reactome	Recruitment of NuMA to mitotic centrosomes (Reactome)
1_Member	Reactome Gene Sets	R-HSA-975871	MyD88 cascade initiated on plasma membrane	-3.16976469700207	-2.23475125164871	20/95	466,3725,4205,4208,4214,4790,5519,5528,5594,6195,6196,6416,7157,7311,7316,8945,10454,23118,23291,84166	ATF1,JUN,MEF2A,MEF2C,MAP3K1,NFKB1,PPP2R1B,PPP2R5D,MAPK1,RPS6KA1,RPS6KA2,MAP2K4,TP53,UBA52,UBC,BTRC,TAB1,TAB2,FBXW11,NLRC5	C4	Reactome	MyD88 cascade initiated on plasma membrane (Reactome)
1_Member	Reactome Gene Sets	R-HSA-8986944	Transcriptional Regulation by MECP2	-3.16664425234755	-2.23180803388173	15/62	627,818,2289,2874,2891,3064,4208,5468,5566,9612,23112,27161,28514,54715,79718	BDNF,CAMK2G,FKBP5,GPS2,GRIA2,HTT,MEF2C,PPARG,PRKACA,NCOR2,TNRC6B,AGO2,DLL1,RBFOX1,TBL1XR1	C4	Reactome	Transcriptional Regulation by MECP2 (Reactome)
1_Member	GO Biological Processes	GO:0098742	cell-cell adhesion via plasma-membrane adhesion molecules	-3.16410536957442	-2.22945538412929	42/260	90,682,869,1000,1005,1009,1012,1014,1951,1952,2195,3675,5099,5175,5310,5789,5792,5819,6091,7042,7048,7369,8578,8763,9378,9746,11122,23022,23284,23418,23654,23705,27253,28316,54510,56134,84665,91624,120114,137970,253559,392617	ACVR1,BSG,CBLN1,CDH2,CDH7,CDH11,CDH13,CDH16,CELSR3,CELSR2,FAT1,ITGA3,PCDH7,PECAM1,PKD1,PTPRD,PTPRF,NECTIN2,ROBO1,TGFB2,TGFBR2,UMOD,SCARF1,CD164,NRXN1,CLSTN3,PTPRT,PALLD,ADGRL3,CRB1,PLXNB2,CADM1,PCDH17,CDH20,PCDH18,PCDHAC2,MYPN,NEXN,FAT3,UNC5D,CADM2,ELFN1	C4	GO	cell-cell adhesion via plasma-membrane adhesion molecules (GO)
1_Member	GO Biological Processes	GO:0030168	platelet activation	-3.16365803716939	-2.22945538412929	21/102	71,151,558,954,1192,1607,1608,2778,5156,6812,7094,7301,7410,7414,8525,8527,9162,10867,84959,160851,375033	ACTG1,ADRA2B,AXL,ENTPD2,CLIC1,DGKB,DGKG,GNAS,PDGFRA,STXBP1,TLN1,TYRO3,VAV2,VCL,DGKZ,DGKD,DGKI,TSPAN9,UBASH3B,DGKH,PEAR1	C4	GO	platelet activation (GO)
1_Member	GO Biological Processes	GO:0002053	positive regulation of mesenchymal cell proliferation	-3.16305303529676	-2.22945538412929	9/27	1499,2254,2260,2263,4041,5154,7048,8660,93986	CTNNB1,FGF9,FGFR1,FGFR2,LRP5,PDGFA,TGFBR2,IRS2,FOXP2	C4	GO	positive regulation of mesenchymal cell proliferation (GO)
1_Member	GO Biological Processes	GO:0003181	atrioventricular valve morphogenesis	-3.16305303529676	-2.22945538412929	9/27	90,2626,4091,4194,4851,6586,7042,7048,161882	ACVR1,GATA4,SMAD6,MDM4,NOTCH1,SLIT3,TGFB2,TGFBR2,ZFPM1	C4	GO	atrioventricular valve morphogenesis (GO)
1_Member	GO Biological Processes	GO:0006607	NLS-bearing protein import into nucleus	-3.16305303529676	-2.22945538412929	9/27	868,3638,3838,3839,3840,3843,5105,51141,53371	CBLB,INSIG1,KPNA2,KPNA3,KPNA4,IPO5,PCK1,INSIG2,NUP54	C4	GO	NLS-bearing protein import into nucleus (GO)
1_Member	GO Biological Processes	GO:0060512	prostate gland morphogenesis	-3.16305303529676	-2.22945538412929	9/27	652,2099,2255,2263,3371,3400,4851,6776,9420	BMP4,ESR1,FGF10,FGFR2,TNC,ID4,NOTCH1,STAT5A,CYP7B1	C4	GO	prostate gland morphogenesis (GO)
1_Member	Reactome Gene Sets	R-HSA-354192	Integrin signaling	-3.16305303529676	-2.22945538412929	9/27	1445,2335,5747,5908,6464,7094,9564,10235,10411	CSK,FN1,PTK2,RAP1B,SHC1,TLN1,BCAR1,RASGRP2,RAPGEF3	C4	Reactome	Integrin signaling (Reactome)
1_Member	GO Biological Processes	GO:0043124	negative regulation of canonical NF-kappaB signal transduction	-3.16255232874236	-2.22931487555482	22/109	409,2099,5187,5495,5607,6095,6774,7049,9314,10010,11124,23005,23118,23291,23411,55206,64116,84270,153090,171389,197358,286827	ARRB2,ESR1,PER1,PPM1B,MAP2K5,RORA,STAT3,TGFBR3,KLF4,TANK,FAF1,MAPKBP1,TAB2,FBXW11,SIRT1,SBNO1,SLC39A8,CARD19,DAB2IP,NLRP6,NLRC3,TRIM59	C4	GO	negative regulation of canonical NF-kappaB signal transduction (GO)
1_Member	GO Biological Processes	GO:0072593	reactive oxygen species metabolic process	-3.16255232874236	-2.22931487555482	22/109	51,596,875,2876,3988,4722,4724,5052,5879,7001,7157,8729,9644,10060,23530,25824,50507,57103,57580,93974,256471,285590	ACOX1,BCL2,CBS,GPX1,LIPA,NDUFS3,NDUFS4,PRDX1,RAC1,PRDX2,TP53,GBF1,SH3PXD2A,ABCC9,NNT,PRDX5,NOX4,TIGAR,PREX1,ATP5IF1,MFSD8,SH3PXD2B	C4	GO	reactive oxygen species metabolic process (GO)
1_Member	GO Biological Processes	GO:0070663	regulation of leukocyte proliferation	-3.16238279156992	-2.22931487555482	45/284	196,384,472,596,604,652,684,868,1051,1499,1739,2056,2255,3280,4004,4179,4208,4690,4773,5074,5530,5573,5594,5618,5747,5781,6522,6541,6655,6776,6777,6929,7048,8379,8660,9750,23240,23513,51043,51533,53833,63925,79915,80381,146433	AHR,ARG2,ATM,BCL2,BCL6,BMP4,BST2,CBLB,CEBPB,CTNNB1,DLG1,EPO,FGF10,HES1,LMO1,CD46,MEF2C,NCK1,NFATC2,PAWR,PPP3CA,PRKAR1A,MAPK1,PRLR,PTK2,PTPN11,SLC4A2,SLC7A1,SOS2,STAT5A,STAT5B,TCF3,TGFBR2,MAD1L1,IRS2,RIPOR2,TMEM131L,SCRIB,ZBTB7B,PHF7,IL20RB,ZNF335,ATAD5,CD276,IL34	C4	GO	regulation of leukocyte proliferation (GO)
1_Member	Reactome Gene Sets	R-HSA-1632852	Macroautophagy	-3.15980476010147	-2.2269484155866	27/145	472,1080,1781,2034,5562,5563,5564,5571,7249,7311,7316,7332,7405,7431,8649,8897,9776,9927,10381,10383,10452,51422,55062,57521,64223,84557,91782	ATM,CFTR,DYNC1I2,EPAS1,PRKAA1,PRKAA2,PRKAB1,PRKAG1,TSC2,UBA52,UBC,UBE2L3,UVRAG,VIM,LAMTOR3,MTMR3,ATG13,MFN2,TUBB3,TUBB4B,TOMM40,PRKAG2,WIPI1,RPTOR,MLST8,MAP1LC3A,CHMP7	C4	Reactome	Macroautophagy (Reactome)
1_Member	KEGG Pathway	hsa04115	p53 signaling pathway	-3.1596635334654	-2.2269484155866	17/75	472,595,596,842,894,896,1647,4194,5054,7157,7249,8493,9134,10912,64326,92344,143686	ATM,CCND1,BCL2,CASP9,CCND2,CCND3,GADD45A,MDM4,SERPINE1,TP53,TSC2,PPM1D,CCNE2,GADD45G,COP1,GORAB,SESN3	C4	KEGG	p53 signaling pathway (KEGG)
1_Member	Reactome Gene Sets	R-HSA-2559583	Cellular Senescence	-3.15831357689474	-2.22577475066923	33/190	472,1027,1051,2113,3490,3725,4194,4790,5594,5925,6045,6195,6196,6416,6667,6774,7029,7157,7290,7311,7316,9134,10111,10524,10919,23112,23135,23523,29855,51343,51433,79813,80012	ATM,CDKN1B,CEBPB,ETS1,IGFBP7,JUN,MDM4,NFKB1,MAPK1,RB1,RNF2,RPS6KA1,RPS6KA2,MAP2K4,SP1,STAT3,TFDP2,TP53,HIRA,UBA52,UBC,CCNE2,RAD50,KAT5,EHMT2,TNRC6B,KDM6B,CABIN1,UBN1,FZR1,ANAPC5,EHMT1,PHC3	C4	Reactome	Cellular Senescence (Reactome)
1_Member	GO Biological Processes	GO:0032414	positive regulation of ion transmembrane transporter activity	-3.15486910250829	-2.22373803920717	11/38	81,784,1080,1909,3064,6324,7225,57158,57620,81671,342667	ACTN4,CACNB3,CFTR,EDNRA,HTT,SCN1B,TRPC6,JPH2,STIM2,VMP1,STAC2	C4	GO	positive regulation of ion transmembrane transporter activity (GO)
1_Member	GO Biological Processes	GO:0038034	signal transduction in absence of ligand	-3.15486910250829	-2.22373803920717	11/38	572,578,596,2138,2255,2309,2872,4170,7042,9531,10018	BAD,BAK1,BCL2,EYA1,FGF10,FOXO3,MKNK2,MCL1,TGFB2,BAG3,BCL2L11	C4	GO	signal transduction in absence of ligand (GO)
1_Member	GO Biological Processes	GO:0070741	response to interleukin-6	-3.15486910250829	-2.22373803920717	11/38	1072,2241,3570,4790,6774,9646,9705,10413,11122,22904,55022	CFL1,FER,IL6R,NFKB1,STAT3,CTR9,ST18,YAP1,PTPRT,SBNO2,PID1	C4	GO	response to interleukin-6 (GO)
1_Member	GO Biological Processes	GO:1902932	positive regulation of alcohol biosynthetic process	-3.15486910250829	-2.22373803920717	11/38	654,1601,3638,5105,5562,5566,5594,5745,6720,51141,115330	BMP6,DAB2,INSIG1,PCK1,PRKAA1,PRKACA,MAPK1,PTH1R,SREBF1,INSIG2,GPR146	C4	GO	positive regulation of alcohol biosynthetic process (GO)
1_Member	GO Biological Processes	GO:2000765	regulation of cytoplasmic translation	-3.15486910250829	-2.22373803920717	11/38	208,3184,4690,4904,22849,26986,51441,64506,80315,132864,221662	AKT2,HNRNPD,NCK1,YBX1,CPEB3,PABPC1,YTHDF2,CPEB1,CPEB4,CPEB2,RBM24	C4	GO	regulation of cytoplasmic translation (GO)
1_Member	Canonical Pathways	M229	PID P38 ALPHA BETA DOWNSTREAM PATHWAY	-3.15486910250829	-2.22373803920717	11/38	466,1051,1977,2099,3725,4205,4208,4286,5868,7157,10891	ATF1,CEBPB,EIF4E,ESR1,JUN,MEF2A,MEF2C,MITF,RAB5A,TP53,PPARGC1A	C4	Canonical	PID P38 ALPHA BETA DOWNSTREAM PATHWAY (Canonical)
1_Member	Canonical Pathways	M241	PID RAC1 REG PATHWAY	-3.15486910250829	-2.22373803920717	11/38	29,1124,5879,7204,7410,9181,9459,26230,57580,80243,115557	ABR,CHN2,RAC1,TRIO,VAV2,ARHGEF2,ARHGEF6,TIAM2,PREX1,PREX2,ARHGEF25	C4	Canonical	PID RAC1 REG PATHWAY (Canonical)
1_Member	Reactome Gene Sets	R-HSA-8979227	Triglyceride metabolism	-3.15486910250829	-2.22373803920717	11/38	857,2170,5499,5500,5501,5566,9663,23175,51099,84649,392636	CAV1,FABP3,PPP1CA,PPP1CB,PPP1CC,PRKACA,LPIN2,LPIN1,ABHD5,DGAT2,AGMO	C4	Reactome	Triglyceride metabolism (Reactome)
1_Member	CORUM	CORUM:181	26S proteasome	-3.15108272145783	-2.2218799112945	8/22	5682,5685,5686,5687,5692,5695,5702,5706	PSMA1,PSMA4,PSMA5,PSMA6,PSMB4,PSMB7,PSMC3,PSMC6	C4	CORUM	26S proteasome (CORUM)
1_Member	GO Biological Processes	GO:0006670	sphingosine metabolic process	-3.15108272145783	-2.2218799112945	8/22	20,427,8613,55331,56624,56848,171546,340485	ABCA2,ASAH1,PLPP3,ACER3,ASAH2,SPHK2,SPTSSA,ACER2	C4	GO	sphingosine metabolic process (GO)
1_Member	GO Biological Processes	GO:0034616	response to laminar fluid shear stress	-3.15108272145783	-2.2218799112945	8/22	19,2778,4091,4092,5566,5607,7494,9314	ABCA1,GNAS,SMAD6,SMAD7,PRKACA,MAP2K5,XBP1,KLF4	C4	GO	response to laminar fluid shear stress (GO)
1_Member	GO Biological Processes	GO:0045844	positive regulation of striated muscle tissue development	-3.15108272145783	-2.2218799112945	8/22	596,1499,4208,4666,5562,28514,56203,57496	BCL2,CTNNB1,MEF2C,NACA,PRKAA1,DLL1,LMOD3,MRTFB	C4	GO	positive regulation of striated muscle tissue development (GO)
